date,close_raw,total_mv,total_shares,pe_ttm,pe_static
2022-05-05,194.31,48107317600.26,247580246,90.40374514,101.52789457
2022-05-06,184.4,45653797362.4,247580246,85.79306574,96.34987267
2022-05-09,188.46,46658973161.16,247580246,87.682002,98.47124188
2022-05-10,201.48,49882467964.08,247580246,93.73962519,105.2742535
2022-05-11,208.5,51620481291.0,247580246,97.00571696,108.94223672
2022-05-12,208.99,51741795611.54,247580246,97.23369202,109.19826404
2022-05-13,206.3,51075804749.8,247580246,95.98215543,107.79272631
2022-05-16,201.72,49941887223.12,247580246,93.85128645,105.39965464
2022-05-17,207.34,51333288205.64,247580246,96.46602088,108.33613123
2022-05-18,215.03,53237180297.38,247580246,100.04383365,112.35419263
2022-05-19,227.0,56200715842.0,247580246,105.61293884,118.60857428
2022-05-20,231.17,57233125467.82,247580246,107.55305318,120.78741901
2022-05-23,243.0,60161999778.0,247580246,113.05702264,126.96864999
2022-05-24,237.55,58812687437.3,247580246,110.5213816,124.1209992
2022-05-25,234.28,58003100032.88,247580246,108.99999697,122.41240873
2022-05-26,157.9,58639381265.1,371370369,110.19570293,123.75524589
2022-05-27,156.68,58186309414.92,371370369,109.34428585,122.79906223
2022-05-30,161.2,59864903482.8,371370369,112.49871635,126.34164432
2022-05-31,169.0,62761592361.0,371370369,117.94220263,132.45494969
2022-06-01,159.87,59370980892.03,371370369,111.57053216,125.29924737
2022-06-02,161.86,60110007926.34,371370369,112.95931904,126.858924
2022-06-06,167.6,62241673844.4,371370369,116.96516663,131.35768975
2022-06-07,171.0,63504333099.0,371370369,119.33796834,134.02246388
2022-06-08,167.48,62197109400.12,371370369,116.88142069,131.2636389
2022-06-09,164.05,60923309034.45,371370369,114.48768249,128.57535205
2022-06-10,164.38,61045861256.22,371370369,114.71798384,128.83399189
2022-06-13,162.62,60392249406.78,371370369,113.48971001,127.4545794
2022-06-14,143.95,53458764617.55,371370369,100.46023709,112.82183436
2022-06-15,141.79,52656604620.51,371370369,98.95281012,111.12891903
2022-06-16,147.82,54895967945.58,371370369,103.16104374,115.85497433
2022-06-17,151.03,56088066830.07,371370369,105.40124771,118.37083462
2022-06-20,181.24,67307165677.56,371370369,126.48428878,142.04813657
2022-06-21,185.21,68781506042.49,371370369,129.25488372,145.15965226
2022-06-22,197.8,73457058988.2,371370369,138.04122888,155.02715413
2022-06-23,200.6,74496896021.4,371370369,139.99530087,157.22167401
2022-06-24,204.1,75796692312.9,371370369,142.43789087,159.96482385
2022-06-27,207.53,77070492678.57,371370369,144.83162906,162.6531107
2022-06-28,213.0,79101888597.0,371370369,148.64904828,166.94026203
2022-06-29,204.9,76093788608.1,371370369,142.99619715,160.59182953
2022-06-30,213.0,79101888597.0,371370369,148.64904828,166.94026203
2022-07-01,213.0,79101888597.0,371370369,148.64904828,166.94026203
2022-07-04,225.46,83729163394.74,371370369,157.34466867,176.70587548
2022-07-05,217.79,80880752664.51,371370369,151.99190716,170.69445853
2022-07-06,216.74,80490813777.06,371370369,151.25913017,169.87151358
2022-07-07,235.52,87465149306.88,371370369,164.3653702,184.59047189
2022-07-08,215.82,80149153037.58,371370369,150.61707794,169.15045705
2022-07-11,217.95,80940171923.55,371370369,152.10356842,170.81985967
2022-07-12,212.33,78853070449.77,371370369,148.18146677,166.41514477
